ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
20529,ISSS,3760,101,Lecture,3,Robert Kirsch,mo 12:01am - 12:02am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Issues in Leadership,,Open,0,15,0,"Designed to serve as an overview and exploration in the ever-growing field of leadership studies, the purpose of this course is to learn about leadership- to be better at leadership, whether in an organization, community, family, or some other context. A wide-range of topics and issues will be examined through historical and modern conceptions, case studies, moral and ethical sides of leadership, and focused looks at crisis leadership.",,
20530,ISSS,3888,101,Lecture,3,Yitna Firdyiwek,we 7:00pm - 9:45pm,***,01/14/2026 - 04/22/2026,,,,,,,,,,,,,Survey of History and Philosophy of Technology,,Open,0,15,0,Explores ways in which the history and philosophy of technology can inform today's liberal arts students about the role of technology in our society. Covers current and historical topics as well as explores and develops a personal philosophic approach to the application of technology.,,
20792,ISSS,4063,101,Lecture,3,Luke Wright,mo 12:03am - 12:04am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Hell's Angel: How Hunter Thompson Kept America Honest,,Open,0,30,0,"Examines the work of Hunter Thompson in a study of how 'Gonzo' changed greater American journalism as a whole. Demonstrates how Thompson's role as a public intellectual spread into wider journalism, such as Doonesbury. Portrays Thompson as a premier political critic of each administration who exerted near unparalleled social influence.",,
20531,ISSS,4064,101,Lecture,3,Paul Pitman,th 7:00pm - 9:45pm,***,01/15/2026 - 04/23/2026,,,,,,,,,,,,,Remembering the Future: How Historical Vision has Shaped Modern Politics,,Open,0,30,0,"Analyzes how history has shaped decisions about war, peace, and political order in the modern era. Includes close examination of the French Revolution, the World Wars, the Cuban Missile Crisis and, Vietnam. Combines policy analysis and historical study to understand the past's paradoxical role in designing the modern world.",,
20532,ISSS,4314,101,Lecture,3,Clifford Haury,tu 7:00pm - 9:45pm,***,01/13/2026 - 04/28/2026,,,,,,,,,,,,,The World of Theodore Roosevelt,,Open,0,30,0,"Explores Theodore Roosevelt's life. Investigates key political, economic, social, and cultural developments of the late 19th and early 20th centuries that Roosevelt experienced and, in some cases, influenced.",,
20594,IT,3000,701,Lecture,3,Kiran Chittargi,mo 12:06am - 12:07am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Cloud Computing Foundations,,Open,0,24,0,"Provides an overall understanding of cloud computing concepts, independent of specific technical roles. Covers cloud concepts, Amazon Web Services (AWS) core services, security, architecture, pricing, and support. Helps students prepare for the AWS Certified Cloud Practitioner exam.",,
20595,IT,3100,701,Lecture,3,Roger Ofarril,mo 12:08am - 12:09pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Architecture and Design,,Open,0,24,0,Covers the fundamentals of building IT infrastructure on Amazon Web Services (AWS). Teaches solutions architects how to optimize the use of the AWS Cloud by understanding AWS services and how they fit into cloud-based solutions. Emphasizes best practices and recommends design patterns to help with the process of architecting optimal IT solutions on AWS. Helps students prepare for the AWS Certified Solution Architect - Associate exam.,,
20596,IT,3120,701,Lecture,3,Roger Ofarril,mo 12:10am - 12:11am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Cloud Infrastructure Management,,Open,0,24,0,"Provides details on how to solve problems and troubleshoot various scenarios in the Amazon Web Services (AWS) Cloud. Shows students how to create automatable and repeatable deployments of networks and systems on AWS and covers features and tools for configuration and deployment. Includes the opportunity to build infrastructures via guided, hands-on activities. Prepares students to pursue entry-level DevOps, support, and cloud operations roles.",,
20598,IT,3220,701,Lecture,3,Lisa Wentzel,mo 12:12am - 12:13am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Strategic Business Value of Information Technology,,Open,0,24,0,"Focuses on how to assess the value of IT investments and align technical strategies with business strategies. Introduces Porter's Five Forces Model, the value chain, technology payoff metrics, and risk analysis. Explores ways to leverage disruptive technologies for competitive advantage.",,
20600,IT,3240,701,Lecture,3,Donald Chisholm,mo 12:14am - 12:15am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Enterprise Systems Architecture and Design,,Open,0,24,0,"Applies common frameworks and methodologies to the examination of enterprise system architecture needs. Includes coverage of the systems development life cycle and the methodologies in use characterized by their varying degrees of iteration, structure, and user involvement. Emphasizes analytical and design concepts and related tools such as use cases and Unified Modeling Language.",,
20601,IT,3400,701,Lecture,3,Majed Al-Ghandour,mo 12:16am - 12:17am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Database Management and Business Intelligence/Analytics,,Open,0,24,0,"Learn and apply the fundamentals of relational database modeling and database management systems technology in the development of business information systems. Encompasses entity/relationship diagrams, relational theory, normalization, integrity constraints, the Structured Query Language (SQL), and physical and logical design. Students will also be exposed to core concepts and tools associated with data warehousing.",,
20597,IT,3410,701,Lecture,3,Douglas Mujeye,we 5:00pm - 8:00pm,***,01/14/2026 - 04/22/2026,,,,,,,,,,,,,Introduction to Python and Software Development,,Open,0,24,0,"Provides an introduction to object-oriented programming and the core principles of Python. Covers fundamental coding concepts like variables, algorithms, and data structures and allows for the practice of creating Python functions and applications in the cloud. Introduces agile software development and other processes that are widely used to develop applications in the technology sector.",,
11841,ITAL,1020,001,Lecture,4,Stella Mattioli,mowefr 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Elementary Italian II,,Open,2,22,0,Continuation of ITAL 1010. Prerequisite: ITAL 1010.,,
10512,ITAL,1020,002,Lecture,4,Stella Mattioli,mowefr 12:00pm - 12:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Elementary Italian II,,Open,0,22,0,Continuation of ITAL 1010. Prerequisite: ITAL 1010.,,
13022,ITAL,1020,003,Lecture,4,Francesco Fiumara,tuth 9:30am - 10:45am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Elementary Italian II,,Open,0,22,0,Continuation of ITAL 1010. Prerequisite: ITAL 1010.,,
13023,ITAL,1020,004,Lecture,4,Francesco Fiumara,tuth 11:00am - 12:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Elementary Italian II,,Open,0,22,0,Continuation of ITAL 1010. Prerequisite: ITAL 1010.,,
11427,ITAL,2020,001,Lecture,3,Sarah Annunziato,tuth 12:30pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Intermediate Italian II,,Open,5,20,0,Continuation of ITAL 2010.,World Languages,
10513,ITAL,2020,002,Lecture,3,Francesco Fiumara,tuth 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Intermediate Italian II,,Open,2,20,0,Continuation of ITAL 2010.,World Languages,
11773,ITAL,2030,001,Lecture,3,Stella Mattioli,mowefr 10:00am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Intermediate Italian II for Professionals,,Open,4,18,0,"This is the fourth class in the four-course sequence that fulfills the language requirement with modules on issues applicable to the work context. Films, TV series and articles from Italian newspapers will help students to learn more about the Italian society of the new millennium and strengthen their listening, speaking, reading and writing skills at a high intermediate level appropriate for an intercultural professional environment.",World Languages,
10514,ITAL,3020,001,Lecture,3,Nicole Bonino,tuth 12:30pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Mastering Italian Language and Culture II: Learning through Experience,,Open,3,18,0,"Emphasis is placed on conversation, as well as composition and vocabulary. Students attending this class will deepen their knowledge of Italian culture and society, with a special focus on socio-cultural debates concerning politics, migration and gender issues. This course is designed with a series of activities focused on experiential learning to achieve fluency in Italian through real-life situations. Prerequisite: ITAL2020.",Cultures & Societies of the World,No Cost Course Materials
19277,ITAL,3559,001,Lecture,3,Sarah Annunziato,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,New Course in Italian,An Innovative Journey,Open,4,20,0,This course provides the opportunity to offer new topics in the subject of Italian.,Cultures & Societies of the World,No Cost Course Materials
19484,ITTR,3760,001,Lecture,3,Sarah Annunziato,tuth 5:00pm - 6:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,The Best of Youth: Italian Coming of Age Films,,Open,6,18,0,"What does it mean to come of age? How has Italian cinema captured this process throughout its history? How do Italian films about this topic approach some of its more complex and controversial aspects? As the cinema has evolved both culturally and technologically, how has the genre changed? This course will explore these questions by studying how psychologists define the stages of child and adolescent development & how Italian films depict them.","Artistic, Interpretive, & Philosophical Inquiry",No Cost Course Materials
19256,JAPN,1000,001,SEM,1,Tomoko Marshall,mo 4:00pm - 4:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introductory Japanese,,Open,5,12,0,Introductory Japanese welcomes Japan enthusiasts and curious minds who are ready to learn basic Japanese language and develop cultural awareness while gaining fundamental linguistic knowledge and oral communication skills at the Novice level. The course is designed for beginners with no or minimal exposure to Japanese. No prerequisite.,,No Cost Course Materials
21040,JAPN,1010,001,Lecture,4,Tomomi Sato,motuweth 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,First-Year Japanese,,Open,3,18,0,"Introduces the basic speech patterns and grammatical units, including casual, daily spoken style, and the polite speech used in formal occasions. Emphasizes speaking, listening, and reading. Writing hiragana, katakana, and 200 kanji are also introduced.",,
10515,JAPN,1020,001,Lecture,4,Tomoko Marshall,motuweth 10:00am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,First-Year Japanese,,Open,1,18,0,"The second in a two-semester introduction to modern Japanese. Introduces the basic speech patterns and grammatical units, including casual, daily spoken style, and the polite speech used in formal occasions. Emphasizes speaking, listening, and reading. Writing hiragana, katakana, and 200 kanji are also introduced. Prerequisite: Must have earned a grade of C or above in JAPN 1010, OR have equivalent background approved by instructor through placement evaluation. Contact the Japanese language program director Prof. Mieko Kawai (mk5aj@virginia.edu) for information about the placement evaluation.",,Low Cost Course Materials
11549,JAPN,1020,002,Lecture,4,Tomoko Marshall,motuweth 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,First-Year Japanese,,Open,3,18,0,"The second in a two-semester introduction to modern Japanese. Introduces the basic speech patterns and grammatical units, including casual, daily spoken style, and the polite speech used in formal occasions. Emphasizes speaking, listening, and reading. Writing hiragana, katakana, and 200 kanji are also introduced. Prerequisite: Must have earned a grade of C or above in JAPN 1010, OR have equivalent background approved by instructor through placement evaluation. Contact the Japanese language program director Prof. Mieko Kawai (mk5aj@virginia.edu) for information about the placement evaluation.",,Low Cost Course Materials
10516,JAPN,1020,003,Lecture,4,Tomomi Sato,motuweth 12:00pm - 12:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,First-Year Japanese,,Open,1,18,0,"The second in a two-semester introduction to modern Japanese. Introduces the basic speech patterns and grammatical units, including casual, daily spoken style, and the polite speech used in formal occasions. Emphasizes speaking, listening, and reading. Writing hiragana, katakana, and 200 kanji are also introduced. Prerequisite: Must have earned a grade of C or above in JAPN 1010, OR have equivalent background approved by instructor through placement evaluation. Contact the Japanese language program director Prof. Mieko Kawai (mk5aj@virginia.edu) for information about the placement evaluation.",,
11430,JAPN,2020,001,Lecture,4,Mieko Kawai,motuweth 12:00pm - 12:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Second-Year Japanese,,Open,0,16,0,"JAPN 2020 is the continuation of JAPN 2010. Prerequisite: Must have earned a grade of C or above in JAPN 2010, OR have equivalent background approved by instructor through placement evaluation. Contact the Japanese language program director Prof. Mieko Kawai (mk5aj@virginia.edu) for information about the placement evaluation.",World Languages,Low Cost Course Materials
14286,JAPN,2020,002,Lecture,4,Yoko Hasegawa,motuweth 1:00pm - 1:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Second-Year Japanese,,Open,0,16,0,"JAPN 2020 is the continuation of JAPN 2010. Prerequisite: Must have earned a grade of C or above in JAPN 2010, OR have equivalent background approved by instructor through placement evaluation. Contact the Japanese language program director Prof. Mieko Kawai (mk5aj@virginia.edu) for information about the placement evaluation.",World Languages,
19266,JAPN,2601,001,Lecture,1,Tomomi Sato,mo 9:00am - 9:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Finding Joy in Reading in Japanese,,Open,0,12,0,"Using short stories, manga, and other materials selected in consultation with the instructor, students in this course will develop the ability to experience reading for pleasure in Japanese with ease and at a comfortable pace primarily employing grammar and vocabulary they are already familiar with. Prerequisite: JAPN 1020.",,
10518,JAPN,3020,001,Lecture,3,Yoko Hasegawa,mowefr 9:00am - 9:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Third-Year Japanese II,,Open,0,12,0,"Continuation of Third-Year Japanese, emphasizing comprehension and active reproduction of modern Japanese beyond the basic patterns of speech and writing. Continued introduction of topics on current Japanese culture and society. Prerequisite: Must have earned a grade of C or above in JAPN 3010, OR have equivalent background approved by instructor through placement evaluation. Contact the Japanese language program director Prof. Mieko Kawai (mk5aj@virginia.edu) for information about the placement evaluation.",Cultures & Societies of the World,
11844,JAPN,3020,002,Lecture,3,Yoko Hasegawa,mowefr 10:00am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Third-Year Japanese II,,Open,0,12,0,"Continuation of Third-Year Japanese, emphasizing comprehension and active reproduction of modern Japanese beyond the basic patterns of speech and writing. Continued introduction of topics on current Japanese culture and society. Prerequisite: Must have earned a grade of C or above in JAPN 3010, OR have equivalent background approved by instructor through placement evaluation. Contact the Japanese language program director Prof. Mieko Kawai (mk5aj@virginia.edu) for information about the placement evaluation.",Cultures & Societies of the World,
10519,JAPN,3025,001,Lecture,1,Yoko Hasegawa,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Language House Conversation,,Open,0,15,0,For students residing in the Japanese group in Shea House. Prerequisite: instructor permission.,,
21039,JAPN,3559,001,Lecture,1,Mieko Kawai,fr 9:00am - 9:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,New Course in Japanese,Practicum in Japanese Tutoring,Open,0,15,0,New course in Japanese.,,
19250,JAPN,4710,001,Lecture,3,Gustav Heldt,tuth 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introduction to Literary Japanese (Bungo),,Open,1,18,0,"An introduction to the Japanese language as it was written from earliest times up until the mid-twentieth century. In addition to familiarizing students with grammatical fundamentals of literary Japanese and their differences from the modern language, the course will introduce students to representative writing styles from a wide variety of genres and historical periods. Prerequisite: JAPN 3010 or equivalent background.","Artistic, Interpretive, & Philosophical Inquiry",
19257,JAPN,4801,001,Lecture,3,Mieko Kawai,mowe 5:00pm - 6:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Japanese for Professionals,,Open,1,12,0,This advanced Japanese language course aims to cultivate future professionals who will acquire awareness of cross-cultural differences that enable them to operate effectively in the global world. Critical thinking and communication skills will be emphasized.,Cultures & Societies of the World,No Cost Course Materials
13027,JPTR,3020,001,Lecture,3,Anri Yasuda,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Survey of Modern Japanese Literature,,Open,4,23,0,"This is an introductory course to Japanese literary traditions from the late 19th century to the present. By reading a broad range of writings including political accounts, fictional narratives and poetic prose, the course examines how a variety of writing practices contributed to the production of modern Japanese literature. No knowledge of Japanese is required.","Artistic, Interpretive, & Philosophical Inquiry$Cultures & Societies of the World$Second Writing",
19261,JPTR,3310,001,SEM,3,Gustav Heldt,tuth 5:00pm - 6:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Haiku and the Japanese Poetic Tradition,,Open,1,18,0,"This course is a seminar devoted to exploring the Japanese poetic tradition from the eighth century onwards that culminated in the development of haiku through representative texts and genres, including waka and renga. No prior knowledge of Japanese language or literature is required.","Artistic, Interpretive, & Philosophical Inquiry$Cultures & Societies of the World$Second Writing",
13486,JPTR,3391,001,SEM,3,Anri Yasuda,we 2:00pm - 4:30pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Women and Gender in Modern Japanese Literature,,Open,3,18,0,"This course will study how women and femininity have been represented in modern Japan--roughly defined as Japan from the 1890s to the present--mostly through textual literature but also through other mediums including film, manga, and stage productions. We will also analyze how modern and contemporary Japanese treatments of gender and individual identity reflect and/or defy broader global discourses on these issues.","Artistic, Interpretive, & Philosophical Inquiry$Cultures & Societies of the World$Second Writing",
11845,JPTR,4991,001,SEM,1,Gustav Heldt,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Japanese Capstone,,Open,1,12,0,"Restricted to Japanese majors, this course is designed as a capstone seminar that will require a class presentation and an extended final paper that demonstrate the significant knowledge of Japanese language.",,
21335,JWST,4980,001,IND,3,Jennifer Geddes,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Supervised Research,,Open,0,3,0,This course offers students to conduct independent study in Jewish Studies under the supervision of a professor in Jewish Studies.,,
11583,KICH,1020,001,Lecture,3,Esther Poveda,tuth 4:00pm - 5:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introduction to Maya K'iche' II,,Open,0,10,0,"This class is the second part of a year-long introductory sequence to K'iche', a Maya language spoken by about a million people in the western Highlands of Guatemala, and one of the major indigenous languages in the Americas. Students will enrich and expand their conversational skills and cultural knowledge from K'iche' 1010. It is offered as part of the UVa-Duke-Vanderbilt consortium for distance learning in less commonly taught languages. The completion of KICH 1010 with a grade of C- or higher.",,No Cost Course Materials
11878,KICH,2020,001,Lecture,3,Esther Poveda,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Intermediate Maya K'iche' II,,Open,0,5,0,"KICH 2020 is the capstone course in a four-part sequence in K'iche', a Maya language spoken by a million people in western Guatemala. Students will build from earlier coursework to write an original essay in the target language, integrating primary and secondary sources like published works and interviews that they conduct. The class is offered as part of the UVa-Duke-Vanderbilt consortium for distance learning in LCTLs. The completion of KICH 1010, 1020 and 2010 with a grade of C- or higher.",World Languages,No Cost Course Materials
15440,KINE,2200,001,Lecture,3,Martin Block,tuth 11:00am - 12:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Motor Development,,Open,16,200,0,"Describes and analyzes normal motor development across the lifespan, from pre-natal development through older adulthood. Emphasizes identifying and classifying motor behaviors across the lifespan, as well as understanding the interaction of environmental and biological factors that affect acquisition of these movement behaviors. Laboratory experiences are included.",,
15488,KINE,2420,001,Lecture,3,"Jason Davis, Jackie Lebeau",tuth 9:30am - 10:45am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introduction to Personal Training,,Open,3,22,0,"This course provides the theoretical and practical knowledge necessary to assess participants readiness and fitness level for exercise participation, design and instruct safe, effective exercise prescriptions for clients of varying skill and fitness levels.",,
15509,KINE,2850,500,Lecture,1,Kathryn Southall,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Medical Terminology,,Open,33,100,0,"The class will cover basics of medical term etymology and a system-based approach to understanding the language of medicine. The objective of this class is to encourage interdisciplinary communication among medical practitioners and other health care professionals as they prepare for the ""real world"" of medicine.",,
15510,KINE,2850,501,Lecture,1,Kathryn Southall,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Medical Terminology,,Open,0,50,0,"The class will cover basics of medical term etymology and a system-based approach to understanding the language of medicine. The objective of this class is to encourage interdisciplinary communication among medical practitioners and other health care professionals as they prepare for the ""real world"" of medicine.",,
15536,KINE,2850,502,Lecture,1,Kathryn Southall,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Medical Terminology,,Open,1,100,0,"The class will cover basics of medical term etymology and a system-based approach to understanding the language of medicine. The objective of this class is to encourage interdisciplinary communication among medical practitioners and other health care professionals as they prepare for the ""real world"" of medicine.",,
15629,KINE,3400,001,Lecture,3,Sibylle Kranz,tuth 12:30pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Nutrition,,Open,92,170,0,"Studies the basic principles of nutrition, including psychosocial-cultural considerations in dietary intake. Focuses on nutrient sources and actions, digestion, special population needs, weight control, food faddism, international problems, nutrition education, and nutrition-related disorders.",,No Cost Course Materials
15978,KINE,3410,001,Lecture,3,Damon Swift,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Exercise Physiology,,Open,11,50,0,This course provides a foundational understanding of metabolic and physiologic responses to exercise. Emphasis will be placed on the role of exercise and nutrition to enhance strength and endurance for human performance. Prerequisites: BIOL 3410 and BIOL 3420 OR BIOL 2060 and BIOL 2070 OR NUIP 2060 and NUIP 2070,,
15462,KINE,3420,001,Lecture,3,David Edwards,mowe 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Contemporary Health Issues,,Open,3,170,0,"Discussion of major topics in public health, including chronic diseases, such as child and adult obesity, diabetes, hypertension, cancer, cardiovascular disease, muscle and bone diseases, and mental illness. There is a strong emphasis on fitness, nutrition, and other lifestyle choices to modify disease risk. Eating disorders and athlete medical issues are also discussed.",,
15709,KINE,3430,001,Lecture,3,Damon Swift,tuth 11:00am - 12:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Physical Activities in Health Disparities,,Open,2,50,0,"An examination of social, cultural, political, and environmental influences on health and physical activity promotion among diverse populations including issues related to race, ethnicity, geography, income status, and other social factors across the lifespan for promoting physical activity through public health strategies. Cardiometabolic health, physiology and chronic disease will be discussed within the context of health disparities.",,
20503,KINE,3440,001,Lecture,3,Ashley Murray,tuth 11:00am - 12:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Psychology of Sport and Physical Activity,,Open,6,40,0,"This course will focus on the social and psychological factors related to participation in sport and physical activity over the life span. Personal factors that influence sport & exercise behavior (e.g., personality, self-perceptions, age, gender, race), situational factors (e.g., observational learning, motivational climate, socioeconomic level), and psychological methods for enhancing sport and exercise behavior will be reviewed.",,
15514,KINE,3450,001,Lecture,3,Siddhartha Angadi,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Exercise and Nutrition Medicine,,Open,7,100,0,"This course provides understanding how to prescribe exercise & nutrition as a medical therapy for health and well being. We will explore how each ""dose"" of exercise when taken in combination with nutrition, dietary supplements and/or pharmacological agents, impact the prevention/treatment of chronic disease.",,
20505,KINE,3600,001,Lecture,3,Kevin Cross,tuth 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Musculoskeletal Anatomy,,Open,2,40,0,"A systematic approach to human anatomy with emphasis on the interdependence of structure and function in the skeletal, articular, muscular, nervous, cardiovascular and digestive systems. A laboratory experience is included.",,
15511,KINE,3615,001,Lecture,2,Matthew Tipton,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Service Learning in Sports Medicine Athletic Training,,Open,0,15,0,"For undergraduate students interested in the clinical aspect of sports medicine. Students are scheduled for clinic times each week for the duration of the semester, but also must attend in-services (typically held from 7-8 am on Tuesdays). Students provide first aid & rehabilitation for varsity student athletes and UVa Athletics events. Instructor permission and apply online: https://virginiasports.com/undergraduate-volunteer/",,
15954,KINE,3617,001,PRA,2,"David Luedeka, Keila Strick",we 4:00pm - 6:00pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Service Learning in Medical Fitness,,Open,0,25,0,"For upper-level undergraduates interested in physical therapy or related professions. Students are scheduled for weekly clinic times and also must attend in-services each week. Under the supervision of licensed clinicians, students work with clients in medical fitness programs at the University's Student Health Center and/or at the Fried Center for the Advancement of Potential. Instructor permission required as enrollment is limited.",,
15438,KINE,3620,001,Lecture,3,Christopher Kuenze,tuth 12:30pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Biomechanics/Motor Control of Human Movement,,Open,14,60,0,"Studies the science of human movement in the context of muscle actions and the application of forces through levers of the musculoskeletal system. Analyzes fundamental human movement patterns, such as gait.",,No Cost Course Materials
15956,KINE,3630,100,Lecture,3,Erin Swaim,mowe 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Emergency Medical Care,,Open,1,50,0,"Examines current approaches to the management of medical emergencies. Cardiopulmonary disorders, temperature-related injuries, poisoning, hemorrhaging, diabetes, emergency childbirth, epilepsy, fractures, and shock are presented. Investigates the components of a comprehensive emergency medical care system. Students are certified in CPR and First Aid.",,
15908,KINE,3630,101,Discussion,0,Erin Swaim,fr 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Emergency Medical Care,,Open,1,25,0,"Examines current approaches to the management of medical emergencies. Cardiopulmonary disorders, temperature-related injuries, poisoning, hemorrhaging, diabetes, emergency childbirth, epilepsy, fractures, and shock are presented. Investigates the components of a comprehensive emergency medical care system. Students are certified in CPR and First Aid.",,
15909,KINE,3630,102,Discussion,0,Erin Swaim,fr 12:00pm - 12:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Emergency Medical Care,,Open,0,25,0,"Examines current approaches to the management of medical emergencies. Cardiopulmonary disorders, temperature-related injuries, poisoning, hemorrhaging, diabetes, emergency childbirth, epilepsy, fractures, and shock are presented. Investigates the components of a comprehensive emergency medical care system. Students are certified in CPR and First Aid.",,
15463,KINE,3660,001,Lecture,3,Jacob Resch,mowefr 1:00pm - 1:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Neuroscience of Exercise,,Open,6,100,0,"This course will address the underlying neuroanatomy associated with cognitive function in healthy individuals as well as those with neurocognitive/psychiatric pathologies and diseases. Throughout the semester, students will become consumers of cross- disciplinary research addressing the influence of physical activity and cognitive function.",,No Cost Course Materials
15436,KINE,4000,001,PRA,3,Abby Fines,we 12:00pm - 12:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Practicum in Kinesiology,,Open,3,30,0,"The practicum is a clinically oriented course to enable students in kinesiology to explore their professional goals. Students contact a professional in the arena of their choice. Students work under the supervision of the professional for 120 hours during the semester, keep a journal of their learning experiences, and write a case study and an evaluation of the experience due the last day of class for the semester",,
15584,KINE,4400,001,Lecture,3,Randy Bird,tuth 8:00am - 9:15am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Nutrition and Athletic Performance,,Open,2,30,0,This course examines nutrition as it relates to optimizing physical performance in active individuals. Recent research publications will be used to provide the latest information on these areas and to encourage critical evaluation of research.,,No Cost Course Materials
15545,KINE,4420,001,SEM,1,David Edwards,mo 12:00pm - 12:50pm,***,01/12/2026 - 03/13/2026,,mo 12:00pm - 12:50pm,***,03/16/2026 - 03/20/2026,,tba,***,03/23/2026 - 04/17/2026,,mo 12:00pm - 12:50pm,***,04/20/2026 - 04/24/2026,Health and Wellbeing Capstone Seminar,,Open,7,40,0,"The Health and Wellbeing Capstone Seminar consists of a series of seminars designed to have the students discuss, synthesize, and apply what they have learned from this multidisciplinary minor on health and well-being and then to demonstrate this knowledge via a small group poster presentation given at an annual spring conference on health and well-being.",,
15435,KINE,4600,001,Lecture,3,Susan Saliba,tuth 9:30am - 10:45am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Athletic Injuries,,Open,8,50,0,"An course in principles, procedures, and techniques in the prevention, treatment, and rehabilitation of athletic injuries. A one-credit laboratory experience is available in addition to the regular course. Prerequisite: KINE 3600",,
15434,KINE,4601,001,Laboratory,1,Kayla Chapman,tu 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Athletic Injuries Lab,,Open,2,25,0,"Students who are interested in Athletic Training are encouraged to take the lab. Students will learn and demonstrate technical skills in evaluation, treatment and overall management of sports injuries. Examples of topics are crutch-fitting, gait training, taping/wrapping, musculoskeletal and concussion assessment, and rehabilitation.Prerequisite: Must have taken or be currently enrolled in KINE 4600 Athletic Injuries",,
