ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
17348,GNUR,7311,101,PRA,0,Sarah Craig,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,AG ACCNS Practicum I,,Open,0,15,0,"The CNS I Practicum focuses on the acquisition of expert clinical knowledge in an adult-gerontology acute care specialty population, with care provided to adolescents (if emancipated minors), young adults, older adults, and the frail older adult from wellness to illness across the acute care continuum. This Practicum introduces the CNS core competencies and is foundational to the full implementation of the competencies in CNS Practicum II. Prerequisite: GNUR 6020 and 6310; Co-requisite: GNUR 6315.",,
17472,GNUR,7312,001,Discussion,5,Jeanel Little,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,AG ACNP Practicum I,,Open,0,13,0,"This course examines guideline supported-evidence for introductory disease management of the acute/critically/chronically ill adolescent and adults including the frail elderly. The course utilizes a case based learning approach for commonly encountered problems. The course examines health promotion and disease prevention and management strategies, and approaches to evaluate the outcomes of the planned interventions.",,
17446,GNUR,7312,101,PRA,0,Jeanel Little,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,AG ACNP Practicum I,,Open,0,8,0,"This course examines guideline supported-evidence for introductory disease management of the acute/critically/chronically ill adolescent and adults including the frail elderly. The course utilizes a case based learning approach for commonly encountered problems. The course examines health promotion and disease prevention and management strategies, and approaches to evaluate the outcomes of the planned interventions.",,
19788,GNUR,7312,102,PRA,0,To Be Announced,TBA,TBA,TBA,,,,,,,,,,,,,AG ACNP Practicum I,,Open,0,8,0,"This course examines guideline supported-evidence for introductory disease management of the acute/critically/chronically ill adolescent and adults including the frail elderly. The course utilizes a case based learning approach for commonly encountered problems. The course examines health promotion and disease prevention and management strategies, and approaches to evaluate the outcomes of the planned interventions.",,
17562,GNUR,7993,001,IND,1 - 3,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Practicum,,Open,0,5,0,Independent practicum to be established in selected areas. Prerequisite: Instructor permission.,,
17505,GNUR,8000,001,SEM,2,Kathryn Laughon,Tu 2:00pm - 4:00pm,McLeod Hall 4072,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Seminar in Nursing Science,,Open,0,8,0,"This course provides an overview of nursing science. Using short lectures, readings, guest speakers and seminar-style discussion, students will explore the breadth and depth of current topics and methods in nursing science.",,
20454,GNUR,8007,001,Lecture,3,Kathryn Reid,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Nurse Educator Seminar II,,Open,0,30,0,"This course builds on Nurse Educator Seminar I and emphasizes evidence-based curriculum design and evaluation, integration of technology in nursing education, and student success strategies. Students examine local to global issues and trends impacting nursing education. Educational scholarship is highlighted. ",,
17485,GNUR,8130,001,Lecture,3,Ha Do Byon,We 2:00pm - 5:00pm,Claude Moore Nursing Educ 3018,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Statistical Methods for Health Care Research I,,Open,0,10,0,Introduces data analysis for nursing research. Descriptive and inferential statistics are treated with attention to the application and choice of particular statistical tests. Emphasizes statistical problems and issues relevant to nursing research. Prerequisite: Master's-level nursing research course.,,
19238,GNUR,8180,001,Lecture,3,Ha Do Byon,Tu 1:15pm - 3:05pm,TBA,08/26/2025 - 12/09/2025,Ha Do Byon,Tu 1:15PM - 3:05PM,TBA,08/26/2025 - 08/26/2025,Ha Do Byon,Tu 1:15PM - 3:05PM,McLeod Hall 1020,09/02/2025 - 09/02/2025,Ha Do Byon,Tu 1:15PM - 3:05PM,McLeod Hall 1020,09/16/2025 - 09/16/2025,Healthcare Data Analysis,,Open,0,30,0,"This course prepares the student with the knowledge and skills to explore and interpret healthcare data. The student learns to conduct data analyses of complex practices and organizational issues that shape healthcare. During the course, the student will analyze, interpret, and report data to influence change.",,
17449,GNUR,8210,001,Lecture,3,Kelley Anderson,Tu 9:00am - 11:50am,McLeod Hall 4072,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Scholarly Writing for Nursing Science,,Open,0,10,0,"Students will become familiar with the conventions of the various forms of scientific writing for nursing research, inc. writing for dissemination of knowledge to lay consumers. Will identify topical areas for their research and synthesize the literature relevant to their identified research topic and/or specific research questions. Will examine the ways that race, gender, class, disability and other identities manifest in their area of interest.",,
17390,GNUR,8220,001,Lecture,3,Beth Epstein,We 9:00am - 11:50am,McLeod Hall 5024,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Philosophy of Science and Development of Nursing Knowledge,,Open,0,8,0,"This course explores the philosophical issues underpinning scientific knowledge in nursing. Ontological and epistemological implications for the development of nursing knowledge will be explored. In the processes of analyzing and synthesizing, students will move through nursing's meta-paradigm to the major conceptual models and theories in nursing.",,
17367,GNUR,8410,001,Lecture,3,Jeanne Alhusen,Tu 1:00pm - 3:50pm,Claude Moore Nursing Educ 3018,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Grant Writing,,Open,0,8,0,"The focus of this course is on the mechanics of grant writing and to provide the student a foundation for the art and science of grant seeking. Faculty will offer a hands-on practical approach to grant writing, including the development of a grant and the peer review process. Prereqs: GNUR 8110, GNUR 8120, and GNUR 8230, or instructor permission",,
19239,GNUR,8620,001,Lecture,3 - 4,Shelly Smith,Tu 9:00am - 10:50am,Claude Moore Nursing Educ 1120,08/26/2025 - 12/09/2025,Shelly Smith,Tu 9:00AM - 10:50AM,McLeod Hall 1003,09/02/2025 - 09/02/2025,Shelly Smith,Tu 9:00AM - 10:50AM,McLeod Hall 1003,09/23/2025 - 09/23/2025,Shelly Smith,Tu 9:00AM - 10:50AM,McLeod Hall 1003,10/21/2025 - 10/21/2025,Quality and Safety in Healthcare Systems,,Open,0,30,0,"This course develops leadership capabilities to improve the macrosystem of healthcare. Students examine approaches to promote quality and safety, assimilate and analyze outcome data pertaining to quality and safety, articulate evidence-based strategies for system-wide improvements, and describe potential evaluation methods. Conduct an organization level needs assessment to identify potential priorities for quality improvement.",,
19807,GNUR,8620,002,Lecture,3 - 4,Shelly Smith,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Quality and Safety in Healthcare Systems,,Open,0,30,0,"This course develops leadership capabilities to improve the macrosystem of healthcare. Students examine approaches to promote quality and safety, assimilate and analyze outcome data pertaining to quality and safety, articulate evidence-based strategies for system-wide improvements, and describe potential evaluation methods. Conduct an organization level needs assessment to identify potential priorities for quality improvement.",,
17319,GNUR,8650,001,Lecture,3,Bethany Cieslowski,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Information Systems and Patient Care Technology,,Open,0,40,0,"This course introduces the use of information technology for managing patient care and healthcare systems. Explores the nature and functions of healthcare informatics, the current state of the science, and its applications. Emphasis on use of information technology as a methodology for analysis of evidence in clinical decision-making and research. Students will research the development and implementation of information technology to evaluate outcomes.",,
17533,GNUR,8710,001,IND,1 - 3,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Study in Teaching,,Open,0,3,0,Prerequisite: Doctoral standing or instructor permission.,,
17438,GNUR,8993,001,IND,1 - 4,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Study,,Open,0,5,0,Independent Study in Nursing,,
17325,GNUR,8998,001,IND,1 - 6,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Masters Research,,Open,0,5,0,Credit taken concurrentlyw ith master's coursework as approved by the faculty.,,
17451,GNUR,9010,001,IND,1 - 4,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Mentored Study,,Open,0,3,0,"PhD students register for 1-4 credits of mentored study with a faculty member. The mentored study develops a topic through in-depth literature review. The final project is a manuscript ready to be submitted for publication in a professional journal. If agreeable with the dissertation committee, this publication could be included as one of the dissertation manuscripts for students selecting the manuscript option.",,
17320,GNUR,9020,001,IND,1 - 3,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Selected Topics,,Open,0,5,0,Advanced level individual study of self-selected topics under the guidance and supervision of a faculty member. Prerequisite: Instructor permission.,,
17321,GNUR,9110,001,IND,1 - 4,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research Practicum I,,Open,0,5,0,This course provides the student with opportunity to develop and refine research skills by participating in an ongoing research study. Students should plan on devoting 8 hours a week for each 9110 credit enrolled each semester. Students must register for GNUR 9110 for a total of 4 credits. Prerequisite: Permission of instructor and advisor.,,
17532,GNUR,9110,002,IND,1 - 4,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research Practicum I,,Open,0,3,0,This course provides the student with opportunity to develop and refine research skills by participating in an ongoing research study. Students should plan on devoting 8 hours a week for each 9110 credit enrolled each semester. Students must register for GNUR 9110 for a total of 4 credits. Prerequisite: Permission of instructor and advisor.,,
17556,GNUR,9110,003,IND,1 - 4,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research Practicum I,,Open,0,3,0,This course provides the student with opportunity to develop and refine research skills by participating in an ongoing research study. Students should plan on devoting 8 hours a week for each 9110 credit enrolled each semester. Students must register for GNUR 9110 for a total of 4 credits. Prerequisite: Permission of instructor and advisor.,,
17567,GNUR,9110,004,IND,1 - 4,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research Practicum I,,Open,0,30,0,This course provides the student with opportunity to develop and refine research skills by participating in an ongoing research study. Students should plan on devoting 8 hours a week for each 9110 credit enrolled each semester. Students must register for GNUR 9110 for a total of 4 credits. Prerequisite: Permission of instructor and advisor.,,
17569,GNUR,9110,005,IND,1 - 4,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research Practicum I,,Open,0,5,0,This course provides the student with opportunity to develop and refine research skills by participating in an ongoing research study. Students should plan on devoting 8 hours a week for each 9110 credit enrolled each semester. Students must register for GNUR 9110 for a total of 4 credits. Prerequisite: Permission of instructor and advisor.,,
17445,GNUR,9600,001,PRA,1 - 9,Beth Quatrara,Tu 2:00pm - 2:50pm,TBA,08/26/2025 - 12/09/2025,Beth Quatrara,Tu 2:00PM - 2:50PM,TBA,09/02/2025 - 09/02/2025,Beth Quatrara,Tu 2:00PM - 2:50PM,TBA,09/23/2025 - 09/23/2025,Beth Quatrara,Tu 2:00PM - 2:50PM,TBA,10/21/2025 - 10/21/2025,DNP Practicum,,Open,0,10,0,DNP practicum supports the DNP students' transition to expert doctoral nursing practice and students' achievement of AACN level 2 Essentials. Students are expected to advance to a higher level of practice expertise and demonstrate leadership competency in practice and scholarship. Prerequisites: DNP program standing and permission of DNP Faculty Advisor,,
17502,GNUR,9600,002,PRA,1 - 9,Regina Degennaro,Tu 2:00pm - 2:50pm,TBA,08/26/2025 - 12/09/2025,Regina Degennaro,Tu 2:00PM - 2:50PM,TBA,09/02/2025 - 09/02/2025,Regina Degennaro,Tu 2:00PM - 2:50PM,TBA,09/23/2025 - 09/23/2025,Regina Degennaro,Tu 2:00PM - 2:50PM,TBA,10/21/2025 - 10/21/2025,DNP Practicum,,Open,0,5,0,DNP practicum supports the DNP students' transition to expert doctoral nursing practice and students' achievement of AACN level 2 Essentials. Students are expected to advance to a higher level of practice expertise and demonstrate leadership competency in practice and scholarship. Prerequisites: DNP program standing and permission of DNP Faculty Advisor,,
17503,GNUR,9600,003,PRA,1 - 9,Barbara Reyna,Tu 2:00pm - 2:50pm,TBA,08/26/2025 - 12/09/2025,Barbara Reyna,Tu 2:00PM - 2:50PM,TBA,09/02/2025 - 09/02/2025,Barbara Reyna,Tu 2:00PM - 2:50PM,TBA,09/23/2025 - 09/23/2025,Barbara Reyna,Tu 2:00PM - 2:50PM,TBA,10/21/2025 - 10/21/2025,DNP Practicum,,Open,0,5,0,DNP practicum supports the DNP students' transition to expert doctoral nursing practice and students' achievement of AACN level 2 Essentials. Students are expected to advance to a higher level of practice expertise and demonstrate leadership competency in practice and scholarship. Prerequisites: DNP program standing and permission of DNP Faculty Advisor,,
17508,GNUR,9600,004,PRA,1 - 9,Shelly Smith,Tu 2:00pm - 2:50pm,TBA,08/26/2025 - 12/09/2025,Shelly Smith,Tu 2:00PM - 2:50PM,TBA,09/02/2025 - 09/02/2025,Shelly Smith,Tu 2:00PM - 2:50PM,TBA,09/23/2025 - 09/23/2025,Shelly Smith,Tu 2:00PM - 2:50PM,TBA,10/21/2025 - 10/21/2025,DNP Practicum,,Open,0,10,0,DNP practicum supports the DNP students' transition to expert doctoral nursing practice and students' achievement of AACN level 2 Essentials. Students are expected to advance to a higher level of practice expertise and demonstrate leadership competency in practice and scholarship. Prerequisites: DNP program standing and permission of DNP Faculty Advisor,,
17513,GNUR,9600,006,PRA,1 - 9,Louise Fleming,Tu 2:00pm - 2:50pm,TBA,08/26/2025 - 12/09/2025,Louise Fleming,Tu 2:00PM - 2:50PM,TBA,09/02/2025 - 09/02/2025,Louise Fleming,Tu 2:00PM - 2:50PM,TBA,09/23/2025 - 09/23/2025,Louise Fleming,Tu 2:00PM - 2:50PM,TBA,10/21/2025 - 10/21/2025,DNP Practicum,,Open,0,3,0,DNP practicum supports the DNP students' transition to expert doctoral nursing practice and students' achievement of AACN level 2 Essentials. Students are expected to advance to a higher level of practice expertise and demonstrate leadership competency in practice and scholarship. Prerequisites: DNP program standing and permission of DNP Faculty Advisor,,
19240,GNUR,9710,001,Lecture,3,Regina Degennaro,Tu 10:00am - 11:50am,TBA,08/26/2025 - 12/09/2025,Regina Degennaro,Tu 10:00AM - 11:50AM,McLeod Hall 5060,09/02/2025 - 09/02/2025,Regina Degennaro,Tu 10:00AM - 11:50AM,McLeod Hall 5060,09/23/2025 - 09/23/2025,Regina Degennaro,Tu 10:00AM - 11:50AM,McLeod Hall 5060,10/21/2025 - 10/21/2025,DNP Implementation of Practice Change,,Open,0,30,0,"This course builds on evidence-based practice, quality improvement, design thinking, and implementation science as foundational for doctoral nursing practice and scholarly project implementation. Project execution focuses on interprofessional relationship-building, project management and ethical project enactment. Outcomes include leadership within a complex interprofessional setting that results in the completion of a practice change project.",,
17437,GNUR,9890,001,SEM,1,Jessie Gibson,Tu 12:00pm - 12:50pm,Claude Moore Nursing Educ 3018,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Seminar,,Open,0,12,0,The purpose of this course is to provide support to ensure adequate progress and professional development for PhD students who have successfully completed their comprehensive exams.,,No Cost Course Materials
17500,GNUR,9998,001,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,3,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17518,GNUR,9998,002,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,3,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17525,GNUR,9998,003,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,3,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17526,GNUR,9998,004,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,3,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17527,GNUR,9998,005,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,5,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17528,GNUR,9998,006,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,5,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17529,GNUR,9998,007,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,3,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17530,GNUR,9998,008,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,3,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17531,GNUR,9998,009,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,3,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17568,GNUR,9998,011,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,5,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17570,GNUR,9998,012,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,5,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17566,GNUR,9998,10,IND,1 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Doctoral Research,,Open,0,5,0,Students register for GNUR 9998 concurrently with course work until the dissertation proposal is successfully defended. Credits from non-topical research are not counted in the total program hours of credit. Prerequisite: Permission of faculty advisor.,,
17322,GNUR,9999,001,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,5,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17501,GNUR,9999,002,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,3,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17504,GNUR,9999,003,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,3,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17507,GNUR,9999,004,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,5,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17512,GNUR,9999,005,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,5,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17514,GNUR,9999,006,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,5,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17515,GNUR,9999,007,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,5,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17516,GNUR,9999,008,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,5,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
17534,GNUR,9999,009,IND,3 - 12,To Be Announced,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dissertation Research,,Open,0,3,0,A culminating experience that requires the student to plan and implement a research study of significance. Prerequisite: Permission of dissertation chair.,,
10177,GREE,1010,100,Lecture,4,John Dillery,TuTh 11:00am - 12:15pm,New Cabell Hall 332,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Elementary Greek,,Open,0,30,0,"Attic Greek: beginning grammar, composition, and selected readings. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
10178,GREE,1010,101,Discussion,0,Eugenia Andreeva,MoWe 10:00am - 10:50am,Pavilion VIII 102,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Elementary Greek,,Open,0,15,0,"Attic Greek: beginning grammar, composition, and selected readings. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
13268,GREE,1010,102,Discussion,0,Elizabeth Dillon,MoWe 11:00am - 11:50am,Pavilion VIII 102,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Elementary Greek,,Open,0,15,0,"Attic Greek: beginning grammar, composition, and selected readings. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
10179,GREE,2010,001,Lecture,3,Jacqueline Arthur-Montagne,MoWeFr 10:00am - 10:50am,New Cabell Hall 207,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Greek I,,Open,0,20,0,"Xenophon and Plato. For more details on this class, please visit the department website at http://www.virginia.edu/classics/. Prerequisite: GREE 1010-1020.",,
19243,GREE,3030,001,Lecture,3,Jacqueline Arthur-Montagne,MoWeFr 2:00pm - 2:50pm,Cocke Hall 101,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Advanced Reading in Greek,,Open,0,20,0,"Reading of a comedy and a related prose work. Weekly exercises in writing Greek. For more details on this class, please visit the department website at http://www.virginia.edu/classics/. Prerequisite: GREE 2020.",,
11522,GREE,4998,001,IND,3,John Dillery,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Greek Distinguished Majors Thesis Research,,Open,0,10,0,Independent research under direction of a faculty member leading to writing of a Distinguished Majors thesis or comparable project,,
19248,GREE,5240,1,Lecture,3,Coulter George,TuTh 3:30pm - 4:45pm,New Cabell Hall 056,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Language of Epic,,Open,0,15,0,"This course will explore the language of Greek epic poetry (chiefly Homer, but also Hesiod, the Hymns, and Apollonius). What is the nature of the epic Kunstsprache? How does its syntax differ from that of Classical Attic? To what extent can linguistic features be used to date the poems? How much flexibility does the poet have in the use of formulas? How do later poets manipulate the traditional linguistic patterns inherited from earlier epic?","Artistic, Interpretive, & Philosophical Inquiry$Cultures & Societies of the World",
19337,GREE,5559,001,Lecture,3,David Williams,MoWe 3:30pm - 4:45pm,New Cabell Hall 042,08/26/2025 - 12/09/2025,,,,,,,,,,,,,New Course in Greek,Aristophanes,Open,0,15,0,"New course in Greek. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
10180,GREE,8998,001,IND,1 - 12,John Dillery,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,"Non-Topical Research, Preparation for Research",,Open,0,10,0,"For master's thesis, taken before a thesis director has been selected. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
10181,GREE,9998,001,IND,1 - 12,John Dillery,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,"Non-Topical Research, Preparation for Doctoral Research",,Open,0,16,0,"For doctoral research, taken before a dissertation director has been selected. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
12233,GREE,9999,001,IND,1 - 12,Coulter George,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
10832,GREE,9999,002,IND,1 - 12,John Dillery,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
11698,GREE,9999,003,IND,1 - 12,Ivana Petrovic,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
12475,GREE,9999,004,IND,1 - 12,Andrej Petrovic,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director. For more details on this class, please visit the department website at http://www.virginia.edu/classics/.",,
12809,GSAS,8600,001,IND,1,Mallory Neil,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,GSAS Internship and Independent Study,,Open,0,5,0,"This course will use a student-centered approach to analyze the benefits of experiential learning for PhD students. Through completing course assignments and participating in an internship, students will gain professional experience, obtain knowledge of a career field, gain access to professional networks, and develop career-specific skills to increase their career preparedness.",,
20024,GSCI,8000,001,Lecture,1,Kristen Schwendinger,Mo 5:00pm - 6:30pm,Gilmer Hall 245,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Responsible Conduct of Research,,Open,0,25,0,"Research Ethics/Responsible Conduct of Research fulfills both the National Science Foundation and National Institutes of Health Responsible Conduct of Research (RCR) Mandate. The course is case-based and practical. The goal is to have course participants grapple with complex research integrity concerns, especially through cases, and to take away important points from each session as well as where to turn for more information.",,
13886,GSGS,2000,001,Lecture,3,Tessa Farmer,MoWe 2:00pm - 3:15pm,Wilson Hall 301,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to Global Studies,,Open,0,200,0,"This interdisciplinary course introduces students to critical global economic and cultural issues and examines globalization at a variety of scales of analysis (planetary, regional, national, individual). The goal is to provide understanding of the main conceptual approaches to global studies and thus enhance their ability to understand and evaluate important real-world issues and problems.",Social & Economic Systems,
20257,GSGS,2100,001,Lecture,3,"Amir Syed, FATIMA SIWAJU",TuTh 11:00am - 12:15pm,Wilson Hall 142,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to Islamic Worlds,,Open,0,25,0,"This course will introduce students to the multifaceted worlds of Islam, through an interdisciplinary survey of its diverse instantiations across more than1400 years of history, and geographies that span the globe. Drawing on the resources we have at UVA across multiple departments, students will be offered a pluralistic engagement into social, artistic, intellectual, economic and political worlds infused with Islamic sensibilities and ethics.",Cultures & Societies of the World$Historical Perspectives,
13556,GSGS,2400,001,Lecture,3,Levi Vonk,TuTh 12:30pm - 1:45pm,Gibson Hall 211,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Mass Migration and Global Development,,Open,0,60,0,"This course explores migration's relation to global development initiatives. When do migrants ""count"" in development projects, and when do they not? What kinds of political, social, and economic claims are migrants permitted to make on their own terms, and when are these claims mediated by development and humanitarian initiatives?",Social & Economic Systems,
