ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,WaitlistLimit,Description,Disciplines,Cost
21839,LPPP,6559,001,Lecture,3,Amy Meli,tuth 6:00pm - 7:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,New Course in Public Policy and Leadership,Grassroots Engagement,Open,0,10,0,0,Investigates a selected issue in public policy or leadership.,,
20686,LPPP,7559,001,Lecture,3,Molly Lipscomb,tuth 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,New Course in Public Policy and Leadership,Dvlpmnt Policy:Poverty Reductn,Open,9,20,0,199,Investigates a selected issue in public policy or leadership.,,
16561,LPPP,7750,001,SEM,3,Daniel Tello Trillo,mo 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Applied Policy Project II,,Closed,14,13,0,2,"The Applied Policy Project (APP) is the capstone event of the MPP program, an independent analytical project for each student. During APP II, students produce a final report of approximately 50 single-spaced, professionally bound pages. The report is presented to both the faculty member and to the client.",,No Cost Course Materials
16562,LPPP,7750,002,SEM,3,Noah Myung,fr 9:30am - 12:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Applied Policy Project II,,Open,7,13,0,2,"The Applied Policy Project (APP) is the capstone event of the MPP program, an independent analytical project for each student. During APP II, students produce a final report of approximately 50 single-spaced, professionally bound pages. The report is presented to both the faculty member and to the client.",,
16563,LPPP,7750,003,SEM,3,Anna Rorem,we 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Applied Policy Project II,,Open,12,13,0,2,"The Applied Policy Project (APP) is the capstone event of the MPP program, an independent analytical project for each student. During APP II, students produce a final report of approximately 50 single-spaced, professionally bound pages. The report is presented to both the faculty member and to the client.",,
16564,LPPP,7750,004,SEM,3,Alexander Bick,th 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Applied Policy Project II,,Closed,13,13,0,2,"The Applied Policy Project (APP) is the capstone event of the MPP program, an independent analytical project for each student. During APP II, students produce a final report of approximately 50 single-spaced, professionally bound pages. The report is presented to both the faculty member and to the client.",,
16572,LPPP,7750,005,SEM,3,Andrew Pennock,fr 9:00am - 11:30am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Applied Policy Project II,,Closed,13,13,0,2,"The Applied Policy Project (APP) is the capstone event of the MPP program, an independent analytical project for each student. During APP II, students produce a final report of approximately 50 single-spaced, professionally bound pages. The report is presented to both the faculty member and to the client.",,
16607,LPPP,7750,006,SEM,3,Benjamin Castleman,fr 9:00am - 11:30am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Applied Policy Project II,,Closed,13,13,0,2,"The Applied Policy Project (APP) is the capstone event of the MPP program, an independent analytical project for each student. During APP II, students produce a final report of approximately 50 single-spaced, professionally bound pages. The report is presented to both the faculty member and to the client.",,
21934,LPPP,7993,005,IND,1 - 6,David Leblang,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Independent Study,,Open,1,30,0,0,Student will perform independent projects under close faculty supervision.,,
21963,LPPP,7993,006,IND,1 - 6,Paulina Ochoa Espejo,tba,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Independent Study,,Open,1,30,0,0,Student will perform independent projects under close faculty supervision.,,
16574,LPPS,3040,001,Lecture,3,Allan Stam,tuth 3:30pm - 4:45pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,US National Security Policy,,Open,51,60,0,199,This course examines the problems and issues confronting American national security policymakers and the factors that influence the policies that emerge. Types of questions we will address include: What threatens those interests? How should the U.S. defend those interests? What kind of military should we build? Should the U.S. enter alliances with other countries? The course is organized along an historical time line.,,No Cost Course Materials
16540,LPPS,3050,001,SEM,3,Balashankar Mulloth,th 2:00pm - 4:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Introduction to Social Entrepreneurship,,Open,24,55,0,199,"Social entrepreneurship is an approach to creating system-level change through the application of entrepreneurial thinking to social ventures, non-profit organizations, government institutions, and NGOs to create economic, environmental, and social value for multiple stakeholders. In this course you will be introduced to a range of entrepreneurial approaches aimed at solving social problems - from the non-profit to the for-profit.",,
20296,LPPS,3150,001,SEM,3,Erin Hall,tu 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,For a Good Cause: Practical Nonprofit Fundraising,,Closed,17,16,0,199,Nonprofits -- from refugee advocacy groups to homeless shelters to world-class museums and universities -- along with political campaigns and social movements share a common problem: they need money. Fundraising is fuel for action and a marketable skill. This experiential learning class will help you to understand the different types of fundraising and the essentials of designing and executing a development plan by actively raising money.,,No Cost Course Materials
20762,LPPS,3220,001,Lecture,3,David Touve,mowe 3:30pm - 4:45pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,"Big Tech, Society, and Public Policy",,Open,27,35,0,199,"Through a mix of case studies, official documents, and online media, this course provides a deeper dive into: (1) the industries we now call ""Big Tech,"" (2) the policy landscape that both influences and is influenced by technology innovation, as well as (3) the business and cultural challenges at this intersection of technology and policy.",,
16530,LPPS,3240,001,Lecture,3,Daniel Moy,mowe 12:30pm - 1:45pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Terrorism and Counterterrorism,,Open,39,60,0,199,"The 9-11 attacks ushered in a new era of international terrorism. Over the course of the Bush, Obama, Trump, and Biden administrations, experts have grappled to employ an effective strategy for countering Al Qaeda, ISIS, and their affiliates. This course explores the lessons of this long, troubled chapter, especially through our engagement in Afghanistan, and seeks to apply those lessons to countering future terrorist threats at home and abroad.",,
20532,LPPS,3280,100,Lecture,3,"Kenneth Stroupe, Larry Sabato",mowe 1:00pm - 1:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Lessons in Leadership: JFK and the Most Personal Office,,Closed,130,130,0,199,"This course introduces students to the history, politics and leadership legacy of John F. Kennedy. From topics as wide-ranging as tax policy and space exploration to the war in Vietnam, dismantling of the Berlin Wall and the hunt for Osama Bin Laden, the class will trace the impact of a brief Presidency over nearly sixty years and focus on how Kennedy's life, presidency and tragic assassination influenced the leadership styles and impacted public policy.",,
20579,LPPS,3280,101,Discussion,0,Chrissy Leech,mo 6:00pm - 6:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Lessons in Leadership: JFK and the Most Personal Office,,Closed,30,30,0,199,"This course introduces students to the history, politics and leadership legacy of John F. Kennedy. From topics as wide-ranging as tax policy and space exploration to the war in Vietnam, dismantling of the Berlin Wall and the hunt for Osama Bin Laden, the class will trace the impact of a brief Presidency over nearly sixty years and focus on how Kennedy's life, presidency and tragic assassination influenced the leadership styles and impacted public policy.",,
20580,LPPS,3280,102,Discussion,0,Andrew Pomeranz,we 5:00pm - 5:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Lessons in Leadership: JFK and the Most Personal Office,,Closed,32,32,0,199,"This course introduces students to the history, politics and leadership legacy of John F. Kennedy. From topics as wide-ranging as tax policy and space exploration to the war in Vietnam, dismantling of the Berlin Wall and the hunt for Osama Bin Laden, the class will trace the impact of a brief Presidency over nearly sixty years and focus on how Kennedy's life, presidency and tragic assassination influenced the leadership styles and impacted public policy.",,
20581,LPPS,3280,103,Discussion,0,Andrew Pomeranz,we 6:00pm - 6:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Lessons in Leadership: JFK and the Most Personal Office,,Open,32,33,0,199,"This course introduces students to the history, politics and leadership legacy of John F. Kennedy. From topics as wide-ranging as tax policy and space exploration to the war in Vietnam, dismantling of the Berlin Wall and the hunt for Osama Bin Laden, the class will trace the impact of a brief Presidency over nearly sixty years and focus on how Kennedy's life, presidency and tragic assassination influenced the leadership styles and impacted public policy.",,
20582,LPPS,3280,104,Discussion,0,Chrissy Leech,th 4:00pm - 4:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Lessons in Leadership: JFK and the Most Personal Office,,Closed,36,35,0,199,"This course introduces students to the history, politics and leadership legacy of John F. Kennedy. From topics as wide-ranging as tax policy and space exploration to the war in Vietnam, dismantling of the Berlin Wall and the hunt for Osama Bin Laden, the class will trace the impact of a brief Presidency over nearly sixty years and focus on how Kennedy's life, presidency and tragic assassination influenced the leadership styles and impacted public policy.",,
16612,LPPS,3290,001,Lecture,3,Balashankar Mulloth,we 2:00pm - 4:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Social Innovation in Emerging Markets: India and South East Asia,,Open,3,18,0,0,"This is an introductory course, aimed at exposing students to modern Indian and South Asian society, culture, business and policy through a variety of materials. The course may be particularly important due to the rising stature and importance of India and more generally, South Asia, in the global economy.",,
20562,LPPS,3350,001,Lecture,3,Sherri Moore,mowe 9:30am - 10:45am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,"Constitutional Law: Rights, Liberty, & Justice",,Open,72,150,0,199,"""This course offers an exploration into the evolution of constitutional rights, liberties, and justice from 1953 to the present day, focusing on the tenures of Chief Justices Warren, Burger, Rehnquist, and Roberts. Emphasis is placed on landmark Supreme Court cases and the distinct personalities and leadership styles of the aforementioned Chief Justices. Students will examine the means by which the Constitution can be """"changed,"""" such as through interpretation, convention, or societal shifts. By the end of the course, students should be able to critically engage with constitutional debates, understand the evolving nature of rights and liberties in the U.S., and appreciate the significance and power of the Supreme Court in shaping American society.""",,
20774,LPPS,3365,011,Lecture,3,Tiago Ratinho,mo 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Effectual Entrepreneurship,,Open,2,20,0,199,"This course brings you the lessons expert entrepreneurs have learned over decades. Through their experiences, expert entrepreneurs learn not only to tackle the unpredictable, but also to embrace and even leverage it to cocreate enduring new ventures. In this course, you will have the opportunity to explore in depth the principles and practices of effectuation. We will grapple with the principles and process of effectual action and interaction.",,
16635,LPPS,3380,001,Lecture,3,Kristen Roorbach,mowe 9:30am - 10:45am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,"Poverty, Learning, and Education Policy",,Open,30,45,0,199,"Discussion-based course w/a developmental examination of child poverty (multi-layer effects of history, culture,&geographic location). Examine: school reform efforts (""turnaround"" schools,charter schools); implications of No Child Left Behind &2015 Every Student Succeeds Act; barriers (social isolation,violence,oppression,etc.) that contribute to failure of previous reform initiatives; education policies&proposals aiming to address these issues.",,
20370,LPPS,3390,001,Lecture,3,Kristen Roorbach,mowe 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Special Education Policy and Practice,,Open,17,45,0,199,"This course will examine Special Education policy in the United States as it relates to practice, policy, and research. Students will understand the historical context of special education, the development of IDEA policy and relevant case law, as well as the changes that have been passed and proposed in regard to the current law in recent years. This class will be a mixture of lecture and discussion and will be taught from an equity in education lens.",,
20517,LPPS,3440,001,Lecture,3,Brendan Boler,tuth 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Intro to Mngmt Consulting & Strategic Decision Making,,Closed,80,80,0,199,"Students study complex & ambiguous problems like a strategy consultant. The immersive, case-based course gives students the skills & confidence to navigate complex business problems & facilitate discussion around the psychology of decision making teams. Learn hypothesis driven structured problem-solving approach & apply to mock case interviews & live consulting project w/a real-world client. Final case competition is presented to alumni leaders.",,
20749,LPPS,3490,01,Lecture,3,Allan Stam,tuth 12:30pm - 1:45pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,War and Society,,Open,15,55,0,199,"Course teaches the fundamentals of military strategy, reviewing the political uses of military power & the respective roles of military & civilian leaders in formulating & implementing foreign policy. Students investigate how war affects civil society and how the characteristics of states¿ domestic politics and culture affect how leaders execute their chosen strategies. The common theme each week is to investigate the connection between the nature of the societies in conflict and how they prosecute the wars between them.",,
20755,LPPS,3724,001,Lecture,3,Richard Campanelli,tuth 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,"Just Policy: Justice, Goodness, & Public Policy",,Open,19,24,0,199,"Course explores the integration of moral & ethical considerations in addressing U.S. public policy challenges. Students study & contrast major philosophical & political theories of justice & the common good, including those that are embedded in the U.S. constitutional architecture; and consider and contrast how these theories would guide public policy choices.",,
20826,LPPS,4260,001,SEM,3,Peter Johannessen,mowe 2:00pm - 3:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Politics of Development,,Open,14,25,0,199,"How can we understand patterns of human development around the world? More specifically, how does politics affect health, prosperity and security? Through this course, you will become a critical consumer of explanations for human development and you will learn how to propose and evaluate development initiatives with a keen understanding of the importance of political factors.",,
20785,LPPS,4330,001,SEM,3,Paul Martin,tuth 3:30pm - 4:45pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Confronting US Climate Policy,,Open,13,15,0,199,"Project oriented course that will research specific climate problems, proposing new solution to decision makers at local & state level. Course expands understanding of broad societal scope relevant to climate action. Students are exposed to federal, state & local policy challenges and opportunities as well as understanding how business & politics shape the policy landscape. Gain understanding of diverse climate-relevant career opportunities.",,
16531,LPPS,4730,001,Lecture,3,Michael Nolde,mo 5:00pm - 7:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Impact Investing,,Open,59,60,0,199,"'Impact Investing' is the proactive deployment of financial resources to organizations for a positive return on investment and an additional, intentional social impact beyond financial returns. Impact Investing explores how funders (grant funders, investors, and policymakers) deploy capital to support social entrepreneurs. This course provides an introductory understanding of utilizing finance as a tool for solving social problems worldwide.",,
16532,LPPS,4735,001,Lecture,3,Balashankar Mulloth,we 9:30am - 12:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Experiential Social Entrepreneurship,,Closed,18,18,0,199,This experiential learning course applies basic principles of social entrepreneurship to real-world problems that social entrepreneurs are facing. Students will work in teams on challenges proposed by a set of local and international social entrepreneurs. This is a design-thinking-centric course for students interested in investigating how our world is adapting to solve the greatest social and environmental challenges of this century.,,
20626,LPPS,5671,100,Lecture,3,Gerard Robinson,we 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Education Inside U.S. and International Prisons,,Open,18,20,0,0,"For more than 200 years, Americans and Europeans have exchanged ideas about prison reform. Today, few Europeans look to America for examples of prison reform. Why would they? This course explores the US prison system as well as why and when Norway adopted a different approach to crime and punishment than the U.S.",,
16601,LPPS,5720,001,SEM,3,Michele Claibourn,th 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Public Interest Data: Ethics and Practice,,Open,17,18,0,199,Course provides students experience w/data science within a framework of data ethics in service of equity-oriented public policy. Primary goals are:collaborate w/community partner on project that advances social justice and policy understanding; practice working with real data and moral & ethical implications of work; and develop experience in data workflows that support ethical data science.,,No Cost Course Materials
20786,LPPS,6330,001,SEM,3,Paul Martin,tuth 3:30pm - 4:45pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Confronting US Climate Policy,,Open,8,10,0,199,"Project oriented course that will research specific climate problems, proposing new solution to decision makers at local & state level. Course expands understanding of broad societal scope relevant to climate action. Students are exposed to federal, state & local policy challenges and opportunities as well as understanding how business & politics shape the policy landscape. Gain understanding of diverse climate-relevant career opportunities.",,
20783,LPPS,6365,001,Lecture,3,Tiago Ratinho,mo 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Effectual Entrepreneurship,,Open,10,20,0,199,"Course uses expert entrepreneurs with decades of starting & running new ventures. Expert entrepreneurs learn to tackle the unpredictable, but also to embrace and leverage it to cocreate enduring new ventures. Students will grapple with the principles and process of effectual action and interaction. The course is designed to delve into effectual entrepreneurship ¿ philosophically, psychologically and practically.",,
20760,LPPS,6724,001,Lecture,3,Richard Campanelli,tuth 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,"Just Policy: Justice, Goodness, & Public Policy",,Open,20,24,0,199,"Course explores the integration of moral & ethical considerations in addressing U.S. public policy challenges. Students study & contrast major philosophical & political theories of justice & the common good, including those that are embedded in the U.S. constitutional architecture; and consider and contrast how these theories would guide public policy choices.",,
16600,LPPS,6820,001,SEM,3,Gerald Higginbotham,th 12:45pm - 3:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Identity Politics:A Psycological & Historical POV,,Open,11,18,0,199,"Students in this course will contend with and explore the implications of how politically relevant attitudes & behaviors in the U.S. have always been tied to identity. Students will employ psychological insights on self, identity, and culture to examine the historical trajectories and broad identity-relevance of pressing social issues in the U.S. today.",,
16584,LPPS,7085,001,Lecture,3,Noah Myung,tu 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Modern Techniques in Finance,,Open,14,18,0,199,This course provides an introduction to financial techniques that are essential for leadership dealing with any type of organizational finances. It provides an analytical treatment to valuations based on principles and theories of modern finance. Topics include discounted cash flow; interest rate; capital budgeting; valuation of stocks and bonds; investment decisions under uncertainty; capital asset pricing; option pricing; market efficiency.,,
16575,LPPS,7184,001,Lecture,3,John Robinson,we 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Innovating for Defense,,Open,14,20,0,199,"This experiential course pairs students from the Schools of Law, Engineering, and Public Policy with U.S. Department of Defense (DoD) problem sponsors to address real-world national security challenges. Through student research, stakeholder interviews, and engagements with outside experts, each team develops policy recommendations for its sponsor's organization. Recent sponsors include the National Security Agency, U.S. Strategic Command, and the U.S. Air Force's Office of Operational Energy.",,No Cost Course Materials
20809,LPPS,7310,001,Lecture,3,Elana DeLozier,tu 3:30pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Geopolitical Underpinnings of Foreign Policy,,Closed,18,18,0,199,"International relations studies often overlook underlying geographic, economic, & intern¿l order dimensions that varyingly benefit some states & disadvantage others. How does access to open seas or having a veto at the UN benefit a country? How does being landlocked or lacking natural resources disadvantage a country? Course highlights underlying dimensions shaping how a country perceives its interests & what it emphasizes in foreign policy.",,
21254,MAE,1501,001,Lecture,1,Haibo Dong,fr 1:00pm - 1:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Special Topics in Mechanical & Aerospace Engineering,T-6 Flight Simulator Training,Open,11,12,0,0,Student-led special topic courses which vary by semester.,,
16265,MAE,2040,001,WKS,1,Dwight Dart,fr 3:00pm - 4:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Computer Aided Design,,Open,110,150,0,199,"Communication through engineering graphics; engineering drawing interpretation, sectioning, auxiliary views; and analysis and design of mechanical devices. Workshop includes CAD and solid modeling.",,
14998,MAE,2100,001,Lecture,3,Peter Griffiths,mowefr 9:00am - 9:50am,***,01/13/2025 - 04/29/2025,Peter Griffiths,th 7:00pm - 9:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,Thermodynamics,,Open,113,145,0,199,"Includes the formulation of the first and second laws of thermodynamics; energy conservation; concepts of equilibrium, temperature, energy, and entropy; equations of state; processes involving energy transfer as work and heat; reversibility and irreversibility; closed and open systems; and cyclic processes. Prerequisite: APMA 1110 or MATH 1320",,
15905,MAE,2300,001,Lecture,3,Toni Tang,tuth 9:30am - 10:45am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Statics,,Open,35,36,0,0,"Basic concepts of mechanics, systems of forces and couples: equilibrium of particles and rigid bodies; analysis of structures: trusses, frames, machines; internal forces, shear and bending moment diagrams; distributed forces; friction, centroids and moments of inertia; introduction to stress and strain; computer applications. Cross-listed as CE 2300. Prerequisite: PHYS 1425 or PHYS 1420 or PHYS 1710",,
14999,MAE,2310,001,Lecture,3,Natasha Smith,tuth 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,Natasha Smith,we 4:00pm - 6:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,Strength of Materials,,Open,124,145,0,199,"Normal stress and strain, thermal strain, shear stress, shear strain; stress and strain transformations; Mohr's circle for plane stress and strain; stresses due to combined loading; axially loaded members; torsion of circular and thin-walled closed sections; statically indeterminate systems; deformation, strains and stresses in beams; beam deflections; column stability. Prerequisites: MAE 2300 or CE 2300",,
15549,MAE,2310,002,Lecture,3,Jose Gomez,tuth 9:30am - 10:45am,***,01/13/2025 - 04/29/2025,Jose Gomez,we 6:00pm - 8:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,Strength of Materials,,Open,35,42,0,199,"Normal stress and strain, thermal strain, shear stress, shear strain; stress and strain transformations; Mohr's circle for plane stress and strain; stresses due to combined loading; axially loaded members; torsion of circular and thin-walled closed sections; statically indeterminate systems; deformation, strains and stresses in beams; beam deflections; column stability. Prerequisites: MAE 2300 or CE 2300",,
15631,MAE,2320,001,Lecture,3,Sarah Sun,mowefr 1:00pm - 1:50pm,***,01/13/2025 - 04/29/2025,Sarah Sun,tu 6:00pm - 8:30pm,***,01/13/2025 - 04/29/2025,,,,,,,,,Dynamics,,Open,136,150,0,199,"Kinematic and kinetic aspects of motion modeling applied to rigid bodies and mechanisms. Focus on free-body-analysis. Use of work-energy and impulse-momentum motion prediction methods. Use of Cartesian and simple non-Cartesian coordinate systems. Rotational motion, angular momentum, and rotational kinetic-energy modeling; body mass rotational moment of inertia. Relative-velocity and acceleration. Prerequisite: MAE 2300 or CE 2300",,
15637,MAE,2330,001,Lecture,2,Natasha Smith,fr 2:00pm - 2:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Open,139,150,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
21120,MAE,2330,002,Lecture,2,Natasha Smith,fr 12:00pm - 12:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Open,43,50,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
15638,MAE,2330,101,Laboratory,0,Natasha Smith,mo 2:00pm - 3:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Closed,24,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
15639,MAE,2330,102,Laboratory,0,Natasha Smith,mo 4:00pm - 5:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Closed,24,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
15640,MAE,2330,103,Laboratory,0,Natasha Smith,mo 6:00pm - 7:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Closed,24,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
16075,MAE,2330,104,Laboratory,0,Natasha Smith,tu 4:00pm - 5:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Closed,24,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
15641,MAE,2330,105,Laboratory,0,Natasha Smith,th 4:00pm - 5:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Closed,24,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
15642,MAE,2330,106,Laboratory,0,Natasha Smith,we 2:00pm - 3:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Closed,24,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
15643,MAE,2330,107,Laboratory,0,Natasha Smith,we 4:00pm - 5:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Open,14,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
21126,MAE,2330,108,Laboratory,0,Natasha Smith,tu 2:00pm - 3:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Mechanics Laboratory,,Closed,24,24,0,199,"Application of experimental methods for the mechanical behavior of components and materials. Topics include mechanical measurement systems (load cells, accelerometers, extensometers, rotary sensors, etc.), truss design, destructive material testing methods (e.g. tensil test), connections, data analysis, experiment design and technical writing. Co-requisites: MAE 2320 Dynamics and MAE 2310 Strength of Materials.",,
15000,MAE,3010,001,Lecture,3,Carl Knospe,mowefr 11:00am - 11:50am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Astronautics,,Open,74,80,0,199,"Discussion of the Keplerian two-body problem; elliptic, parabolic, and hyperbolic orbits; solution of Kepler's equation and analogs; the classical orbital elements; orbit determination; prediction of future position and velocity; orbital perturbations; Lambert's problem. Prerequisites: MAE 2320.",,
15001,MAE,3140,001,Lecture,3,Ethan Scott,tuth 9:30am - 10:45am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Elements of Heat and Mass Transfer,,Open,105,150,0,199,"Analysis of steady state and transient heat conduction in solids with elementary analytical and numerical solution techniques; fundamentals of radiation heat transfer, including exchange among black and diffuse gray surfaces; free and forced convective heat transfer with applications of boundary layer theory and an introduction to mass transfer by diffusion using the heat-mass transfer analogy. Prerequisite: MAE 2100 and MAE 3210.",,
19630,MAE,3210,001,Lecture,3,Peter Griffiths,tuth 12:30pm - 1:45pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Fluid Mechanics,,Open,22,30,0,0,"Introduction to fluid flow concepts and equations; integral and differential forms of mass, momentum, and energy conservation with emphasis on one-dimensional flow; fluid statics; Bernoulli's equation; viscous effects; Courette flow, Poiseuille flow, and pipe flow; boundary layers; one-dimensional compressible flow; normal shock waves; flow with friction or heat addition; isothermal flow; and applications. Prerequisite: APMA 2130 or MATH 3250 or APMA 2501 - Differential Equations & Linear Algebra.",,
